MAAKOND;VALD;LINN/ ALEV/ ALEVIK/ KÜLA;TÄNAV/TALU;AADRESSILIIK;MAJAALGUS;MAJALOPP;SIHTNUMBER
"Tartu";"";"Elva";"Kirde";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Kirsi";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Kitsas";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Koidu";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Konguta tee";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Kõrre";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Kruusa";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Kruusa-Põik";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Kullese";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Kure";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Kuuse";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Laane";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Lauliku";"linn";"0";"9999";"61507"
"Tartu";"";"Elva";"Lepa";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Liiva";"linn";"2";"4";"61504"
"Tartu";"";"Elva";"Liiva";"linn";"4A";"4A";"61504"
"Tartu";"";"Elva";"Liiva";"linn";"5";"7";"61503"
"Tartu";"";"Elva";"Liiva";"linn";"6";"10";"61503"
"Tartu";"";"Elva";"J. Liivi";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Lohu";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Lokuta tee";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Lootuse";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Lõuna";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Mahlamäe";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Männa";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Metsa";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Muru";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Nõmme";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Nooruse";"linn";"0";"9999";"61507"
"Tartu";"";"Elva";"Nuti";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Õie";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Oru";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Õuna";"linn";"1";"5";"61504"
"Tartu";"";"Elva";"Paju";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Palu tee";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Pargi";"linn";"1";"1";"61507"
"Tartu";"";"Elva";"Pargi";"linn";"3";"3";"61503"
"Tartu";"";"Elva";"Pargi";"linn";"4";"48";"61503"
"Tartu";"";"Elva";"Pärna";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Peedu tee";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Pikk";"linn";"2";"68";"61505"
"Tartu";"";"Elva";"Pikk";"linn";"69";"69";"61506"
"Tartu";"";"Elva";"Põhja";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Põik";"linn";"0";"9999";"61507"
"Tartu";"";"Elva";"Puiestee";"linn";"1";"1";"61501"
"Tartu";"";"Elva";"Puiestee";"linn";"6";"6";"61504"
"Tartu";"";"Elva";"Puiestee";"linn";"8";"20";"61503"
"Tartu";"";"Elva";"Puiestee";"linn";"31";"35";"61503"
"Tartu";"";"Elva";"Rahu";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Raja";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Raudtee";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Ristiku";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Side";"linn";"0";"9999";"61507"
"Tartu";"";"Elva";"Sireli";"linn";"0";"9999";"61506"
"Tartu";"";"Elva";"Supelranna";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Suvila";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Tähe";"linn";"1";"3";"61504"
"Tartu";"";"Elva";"Tähe";"linn";"5";"9";"61503"
"Tartu";"";"Elva";"Tähe";"linn";"9a";"9a";"61503"
"Tartu";"";"Elva";"Tartu mnt";"linn";"1";"1";"61504"
"Tartu";"";"Elva";"Tartu mnt";"linn";"2";"8";"61504"
"Tartu";"";"Elva";"Tartu mnt";"linn";"22";"9999";"61506"
"Tartu";"";"Elva";"Tartu mnt";"linn";"27";"9999";"61506"
"Tartu";"";"Elva";"Tartu mnt";"linn";"16";"20";"61505"
"Tartu";"";"Elva";"Tiigi";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Tulbi";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Tuletõrje";"linn";"0";"9999";"61507"
"Tartu";"";"Elva";"Ujula";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Urva";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Uuta-Põik";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Uuta tee";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Vahtra";"linn";"0";"9999";"61503"
"Tartu";"";"Elva";"Väike";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Väike-Tähe";"linn";"0";"9999";"61504"
"Tartu";"";"Elva";"Vaikne";"linn";"0";"9999";"61505"
"Tartu";"";"Elva";"Valga mnt";"linn";"1";"7V";"61504"
"Tartu";"";"Elva";"Valga mnt";"linn";"9";"9999";"61503"
"Tartu";"";"Elva";"Valga mnt";"linn";"14";"9999";"61503"
"Tartu";"";"Elva";"Vapramäe";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Vapramäe-Põik";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Veski";"linn";"0";"9999";"61508"
"Tartu";"";"Elva";"Videviku";"linn";"0";"9999";"61505"
"Tartu";"Rõngu";"Käärdi";"Kadaka põik";"alevik";"0";"9999";"61007"
"Tartu";"Rõngu";"Käärdi";"Kaera";"alevik";"0";"9999";"61007"
"Tartu";"Rõngu";"Käärdi";"Lina";"alevik";"0";"9999";"61007"
"Tartu";"Rõngu";"Käärdi";"Mesika";"alevik";"0";"9999";"61007"
"Tartu";"Rõngu";"Käärdi";"Rukki";"alevik";"0";"9999";"61007"
"Tartu";"";"Kallaste";"1. Mai";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Jaani";"linn";"0";"9999";"60103"
"Tartu";"";"Kallaste";"Kalda";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Keskväljak";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Kiriku";"linn";"0";"9999";"60103"
"Tartu";"";"Kallaste";"Oja";"linn";"1";"13";"60103"
"Tartu";"";"Kallaste";"Oja";"linn";"2";"24";"60103"
"Tartu";"";"Kallaste";"Oja";"linn";"26";"34";"60104"
"Tartu";"";"Kallaste";"Oktoobri";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Pihlaka";"linn";"0";"9999";"60103"
"Tartu";"";"Kallaste";"Põllu";"linn";"1";"1";"60103"
"Tartu";"";"Kallaste";"Rahu";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Sadama";"linn";"0";"9999";"60103"
"Tartu";"";"Kallaste";"Sõpruse";"linn";"4";"6";"60104"
"Tartu";"";"Kallaste";"Sõpruse";"linn";"9";"9";"60104"
"Tartu";"";"Kallaste";"Staadioni";"linn";"0";"9999";"60103"
"Tartu";"";"Kallaste";"Tööstuse";"linn";"0";"9999";"60104"
"Tartu";"";"Kallaste";"Võidu";"linn";"2";"32";"60103"
"Tartu";"";"Kallaste";"Võidu";"linn";"1";"45";"60103"
"Tartu";"";"Kallaste";"Võidu";"linn";"47";"9999";"60104"
"Tartu";"Kambja";"Kambja";"Aia";"alevik";"0";"9999";"62034"
"Tartu";"Kambja";"Kambja";"Järve";"alevik";"0";"9999";"62034"
"Tartu";"";"Elva";"Lille";"linn";"0";"9999";"61503"
"Tartu";"";"Tartu";"J. Kuperjanovi";"linn";"2";"4";"51003"
"Tartu";"";"Tartu";"J. Kuperjanovi";"linn";"3";"9999";"50409"
"Tartu";"";"Tartu";"Kure";"linn";"0";"9999";"50404"
"Tartu";"";"Tartu";"Kuru";"linn";"0";"9999";"50105"
"Tartu";"";"Tartu";"Kuu";"linn";"2";"16A";"50114"
"Tartu";"";"Tartu";"Kuu";"linn";"18";"9999";"50104"
"Tartu";"";"Tartu";"Küüni";"linn";"0";"9999";"51004"
"Tartu";"";"Tartu";"Küütri";"linn";"1";"7";"51007"
"Tartu";"";"Tartu";"Küütri";"linn";"2";"9999";"51007"
"Tartu";"";"Tartu";"Kvissentali põik";"linn";"0";"9999";"51013"
"Tartu";"";"Tartu";"Kvissentali tee";"linn";"0";"9999";"51013"
"Tartu";"";"Tartu";"Lääne";"linn";"0";"9999";"50605"
"Tartu";"";"Tartu";"Lai";"linn";"1";"27";"51005"
"Tartu";"";"Tartu";"Lai";"linn";"2";"9999";"51005"
"Tartu";"";"Tartu";"Lai";"linn";"29";"29";"51014"
"Tartu";"";"Tartu";"Lammi";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Laulupeo pst";"linn";"1";"23";"51006"
"Tartu";"";"Tartu";"Laulupeo pst";"linn";"2";"9999";"51006"
"Tartu";"";"Tartu";"Laulupeo pst";"linn";"25";"25";"51007"
"Tartu";"";"Tartu";"Leegi";"linn";"1";"7";"50115"
"Tartu";"";"Tartu";"Leegi";"linn";"9";"9999";"50109"
"Tartu";"";"Tartu";"Leesika";"linn";"0";"9999";"50304"
"Tartu";"";"Tartu";"Leevikese";"linn";"1";"23";"50413"
"Tartu";"";"Tartu";"Leevikese";"linn";"2";"14";"50413"
"Tartu";"";"Tartu";"Leevikese";"linn";"25";"9999";"50414"
"Tartu";"";"Tartu";"Lehola";"linn";"0";"9999";"50407"
"Tartu";"";"Tartu";"Lembitu";"linn";"0";"9999";"50406"
"Tartu";"";"Tartu";"Lemmatsi";"linn";"2";"2";"50405"
"Tartu";"";"Tartu";"Lemmatsi";"linn";"4";"6";"50416"
"Tartu";"";"Tartu";"Lemmatsi";"linn";"8";"9999";"50413"
"Tartu";"";"Tartu";"Lepa";"linn";"0";"9999";"50705"
"Tartu";"";"Tartu";"Lepiku";"linn";"0";"9999";"51007"
"Tartu";"";"Tartu";"Liiva";"linn";"0";"9999";"50303"
"Tartu";"";"Tartu";"Liivamäe";"linn";"0";"9999";"50304"
"Tartu";"";"Tartu";"J. Liivi";"linn";"0";"9999";"50409"
"Tartu";"";"Tartu";"Lina";"linn";"1";"5";"50103"
"Tartu";"";"Tartu";"Lina";"linn";"2";"9999";"50103"
"Tartu";"";"Tartu";"Lina";"linn";"7";"7";"51004"
"Tartu";"";"Tartu";"Linda";"linn";"0";"9999";"50106"
"Tartu";"";"Tartu";"Lõkketule";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Lõo";"linn";"0";"9999";"50404"
"Tartu";"";"Tartu";"Lootuse";"linn";"0";"9999";"50108"
"Tartu";"";"Tartu";"Lossi";"linn";"0";"9999";"51003"
"Tartu";"";"Tartu";"Lõuendi";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Lubja";"linn";"0";"9999";"50303"
"Tartu";"";"Tartu";"Luige";"linn";"0";"9999";"50403"
"Tartu";"";"Tartu";"Lumimarja";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"N. Lunini";"linn";"10";"22";"50412"
"Tartu";"";"Tartu";"N. Lunini";"linn";"1";"9999";"50406"
"Tartu";"";"Tartu";"N. Lunini";"linn";"2";"4";"50406"
"Tartu";"";"Tartu";"N. Lunini";"linn";"24";"24";"50406"
"Tartu";"";"Tartu";"N. Lunini";"linn";"28";"9999";"50406"
"Tartu";"";"Tartu";"Lutsu";"linn";"0";"9999";"51006"
"Tartu";"";"Tartu";"Maarjaturg";"linn";"0";"9999";"50303"
"Tartu";"";"Tartu";"Mäe";"linn";"1";"39";"51008"
"Tartu";"";"Tartu";"Mäe";"linn";"2";"48";"51008"
"Tartu";"";"Tartu";"Mäe";"linn";"50";"52";"51009"
"Tartu";"";"Tartu";"Magasini";"linn";"0";"9999";"51005"
"Tartu";"";"Tartu";"Maisi";"linn";"2";"40";"50407"
"Tartu";"";"Tartu";"Maisi";"linn";"41";"9999";"50412"
"Tartu";"";"Tartu";"Malmi";"linn";"0";"9999";"50104"
"Tartu";"";"Tartu";"Männi";"linn";"0";"9999";"50605"
"Tartu";"";"Tartu";"Männimetsa tee";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Marta";"linn";"0";"9999";"50103"
"Tartu";"";"Tartu";"Meloni";"linn";"0";"9999";"51007"
"Tartu";"";"Tartu";"Mesika";"linn";"0";"9999";"50110"
"Tartu";"";"Tartu";"Metalli";"linn";"0";"9999";"50113"
"Tartu";"";"Tartu";"Metshaldja";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Metshirve";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"1";"31";"50707"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"2";"30";"50707"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"59";"9999";"50707"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"60";"9999";"50707"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"32";"58";"50708"
"Tartu";"";"Tartu";"Mõisavahe";"linn";"33";"57";"50708"
"Tartu";"";"Tartu";"Molberti";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Mooni";"linn";"0";"9999";"50412"
"Tartu";"";"Tartu";"Munga";"linn";"0";"9999";"51007"
"Tartu";"";"Tartu";"Muraka";"linn";"0";"9999";"50110"
"Tartu";"";"Tartu";"Mureli";"linn";"0";"9999";"50405"
"Tartu";"";"Tartu";"Muru";"linn";"1";"7";"50303"
"Tartu";"";"Tartu";"Muru";"linn";"2";"12";"50303"
"Tartu";"";"Tartu";"Muru";"linn";"9";"9999";"50304"
"Tartu";"";"Tartu";"Muru";"linn";"14";"9999";"50304"
"Tartu";"";"Tartu";"N. Triigi";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Näituse";"linn";"1";"31";"50409"
"Tartu";"";"Tartu";"Näituse";"linn";"2";"20";"50409"
"Tartu";"";"Tartu";"Näituse";"linn";"22";"9999";"50407"
"Tartu";"";"Tartu";"Näituse";"linn";"33";"9999";"50407"
"Tartu";"";"Tartu";"Narva mnt";"linn";"104";"9999";"50303"
"Tartu";"";"Tartu";"Narva mnt";"linn";"1";"23";"51009"
"Tartu";"";"Tartu";"Narva mnt";"linn";"2";"82";"51009"
"Tartu";"";"Tartu";"Narva mnt";"linn";"29";"67";"51009"
"Tartu";"";"Tartu";"Narva mnt";"linn";"71";"87";"51009"
"Tartu";"";"Tartu";"Narva mnt";"linn";"151";"9999";"51009"
"Tartu";"";"Tartu";"Narva mnt";"linn";"25";"27V";"51013"
"Tartu";"";"Tartu";"Narva mnt";"linn";"89";"89";"51013"
"Tartu";"";"Tartu";"Narva mnt";"linn";"69";"69";"51008"
"Tartu";"";"Tartu";"Narva mnt";"linn";"84";"102";"51008"
"Tartu";"";"Tartu";"Narva mnt";"linn";"91";"149";"51008"
"Tartu";"";"Tartu";"Näsiniine";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Nelgi";"linn";"0";"9999";"50412"
"Tartu";"";"Tartu";"Nigula";"linn";"0";"9999";"50107"
"Tartu";"";"Tartu";"Niidu";"linn";"0";"9999";"50304"
"Tartu";"";"Tartu";"Nisu";"linn";"0";"9999";"50407"
"Tartu";"";"Tartu";"Nõlvaku";"linn";"0";"9999";"50708"
"Tartu";"";"Tartu";"Nõmme";"linn";"0";"9999";"50303"
"Tartu";"";"Tartu";"Nõmmeliiva";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Nooruse";"linn";"0";"9999";"50411"
"Tartu";"";"Tartu";"Nõva";"linn";"1";"9";"50104"
"Tartu";"";"Tartu";"Nõva";"linn";"2";"4";"50104"
"Tartu";"";"Tartu";"Nõva";"linn";"6";"9999";"50106"
"Tartu";"";"Tartu";"Nõva";"linn";"11";"9999";"50106"
"Tartu";"";"Tartu";"Nurme";"linn";"1";"21";"50303"
"Tartu";"";"Tartu";"Nurme";"linn";"2";"20";"50303"
"Tartu";"";"Tartu";"Nurme";"linn";"22";"9999";"50304"
"Tartu";"";"Tartu";"Nurme";"linn";"23";"9999";"50304"
"Tartu";"";"Tartu";"Oa";"linn";"1";"9999";"51008"
"Tartu";"";"Tartu";"Oa";"linn";"2";"30";"51008"
"Tartu";"";"Tartu";"Oa";"linn";"32";"9999";"51007"
"Tartu";"";"Tartu";"Odra";"linn";"0";"9999";"50106"
"Tartu";"";"Tartu";"Õhtu";"linn";"1";"3";"50412"
"Tartu";"";"Tartu";"Õhtu";"linn";"2";"9999";"50412"
"Tartu";"";"Tartu";"Õhtu";"linn";"9";"9999";"50412"
"Tartu";"";"Tartu";"Õhtu";"linn";"5";"7";"50407"
"Tartu";"";"Tartu";"Õie";"linn";"0";"9999";"50408"
"Tartu";"";"Tartu";"Õllemeistri";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Õnne";"linn";"1";"37";"50114"
"Tartu";"";"Tartu";"Õnne";"linn";"2";"36";"50114"
"Tartu";"";"Tartu";"Õnne";"linn";"38";"9999";"50106"
"Tartu";"";"Tartu";"Õnne";"linn";"39";"9999";"50106"
"Tartu";"";"Tartu";"Ööbiku";"linn";"0";"9999";"50404"
"Tartu";"";"Tartu";"Õpetaja";"linn";"0";"9999";"51003"
"Tartu";"";"Tartu";"Orava";"linn";"0";"9999";"51009"
"Tartu";"";"Tartu";"V. Ormissoni";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Oru";"linn";"1";"1";"51005"
"Tartu";"";"Tartu";"Oru";"linn";"2";"9999";"51005"
"Tartu";"";"Tartu";"Oru";"linn";"5";"9999";"51005"
"Tartu";"";"Tartu";"Oru";"linn";"3";"3";"51014"
"Tartu";"";"Tartu";"Õuna";"linn";"0";"9999";"50405"
"Tartu";"";"Tartu";"P. Areni";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Sõbra";"linn";"56";"56";"51013"
"Tartu";"";"Tartu";"Soinaste";"linn";"1";"21";"50411"
"Tartu";"";"Tartu";"Soinaste";"linn";"2";"6";"50411"
"Tartu";"";"Tartu";"Soinaste";"linn";"8";"8";"50411"
"Tartu";"";"Tartu";"Soinaste";"linn";"8B";"8B";"50411"
"Tartu";"";"Tartu";"Soinaste";"linn";"30";"9999";"50404"
"Tartu";"Nõo";"Nõo";"Aia";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Kalda";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Kivi";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Kuuse";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Liiva";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Nõgiaru";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Pärna";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Sügaoru";"alevik";"0";"9999";"61601"
"Tartu";"Nõo";"Nõo";"Tartu";"alevik";"0";"9999";"61601"
"Tartu";"Tartu";"Kõrveküla";"Hariduse";"alevik";"0";"9999";"60512"
"Tartu";"Tartu";"Kõrveküla";"Pärna";"alevik";"0";"9999";"60512"
"Tartu";"Tartu";"Kõrveküla";"Vasula tee";"alevik";"0";"9999";"60512"
"Tartu";"";"Tartu";"Võru";"linn";"150";"152";"50107"
"Tartu";"";"Tartu";"Võru";"linn";"169";"9999";"51013"
"Tartu";"";"Tartu";"Võru";"linn";"240";"9999";"51013"
"Tartu";"";"Tartu";"Võru";"linn";"1";"75";"50111"
"Tartu";"";"Tartu";"Võru";"linn";"82";"148";"50111"
"Tartu";"";"Tartu";"Võru";"linn";"154";"158";"50111"
"Tartu";"Puhja";"Puhja";"Elva tee";"alevik";"0";"9999";"61301"
"Tartu";"Puhja";"Puhja";"Õhtu";"alevik";"0";"9999";"61301"
"Tartu";"Puhja";"Puhja";"Pargi";"alevik";"0";"9999";"61301"
"Tartu";"Puhja";"Puhja";"Reku tee";"alevik";"0";"9999";"61301"
"Tartu";"Puhja";"Puhja";"Saare tee";"alevik";"0";"9999";"61301"
"Tartu";"Puhja";"Puhja";"Viljandi tee";"alevik";"0";"9999";"61301"
"Tartu";"";"Tartu";"Pääsukese";"linn";"0";"9999";"50404"
"Tartu";"";"Tartu";"Pääsusilma";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Soinaste";"linn";"39";"9999";"50404"
"Tartu";"";"Tartu";"Soinaste";"linn";"8A";"8A";"50405"
"Tartu";"";"Tartu";"Soinaste";"linn";"10";"28";"50405"
"Tartu";"";"Tartu";"Soinaste";"linn";"23";"37";"50405"
"Tartu";"";"Tartu";"Sõnajala";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Soola";"linn";"0";"9999";"51013"
"Tartu";"";"Tartu";"Sõpruse pst";"linn";"1";"15";"50605"
"Tartu";"";"Tartu";"Sõpruse pst";"linn";"17";"9999";"50606"
"Tartu";"";"Tartu";"Sõpruse pst";"linn";"4";"9999";"50703"
"Tartu";"";"Tartu";"W. Struve";"linn";"0";"9999";"51003"
"Tartu";"";"Tartu";"Supelranna";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Suur kaar";"linn";"58";"58";"50405"
"Tartu";"";"Tartu";"Suur kaar";"linn";"62";"62";"50405"
"Tartu";"";"Tartu";"Suur kaar";"linn";"2";"56";"50404"
"Tartu";"";"Tartu";"Suur kaar";"linn";"60";"60";"50404"
"Tartu";"";"Tartu";"Suur kaar";"linn";"64";"9999";"50406"
"Tartu";"";"Tartu";"Taara pst";"linn";"1";"15";"51005"
"Tartu";"";"Tartu";"Taara pst";"linn";"2";"22";"51005"
"Tartu";"";"Tartu";"Taara pst";"linn";"24";"9999";"51006"
"Tartu";"";"Tartu";"Tähe";"linn";"104";"9999";"51013"
"Tartu";"";"Tartu";"Päeva";"linn";"0";"9999";"50103"
"Tartu";"";"Tartu";"Paju";"linn";"1";"11";"50603"
"Tartu";"";"Tartu";"Paju";"linn";"2";"12";"50603"
"Tartu";"";"Tartu";"Paju";"linn";"14";"9999";"50604"
"Tartu";"";"Tartu";"Palderjani";"linn";"0";"9999";"50411"
"Tartu";"";"Tartu";"Palsami";"linn";"0";"9999";"50411"
"Tartu";"";"Tartu";"Palusambla";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Papli";"linn";"0";"9999";"50605"
"Tartu";"";"Tartu";"Pärna";"linn";"10";"9999";"50604"
"Tartu";"";"Tartu";"Pärna";"linn";"15";"9999";"50604"
"Tartu";"";"Tartu";"Pärna";"linn";"2";"8";"50603"
"Tartu";"";"Tartu";"Pastelli";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Peetri";"linn";"1";"21";"50303"
"Tartu";"";"Tartu";"Peetri";"linn";"2";"62";"50303"
"Tartu";"";"Tartu";"Peetri";"linn";"64";"9999";"51009"
"Tartu";"";"Tartu";"Peetriturg";"linn";"0";"9999";"51008"
"Tartu";"";"Tartu";"Pepleri";"linn";"2";"30";"51003"
"Tartu";"";"Tartu";"Pepleri";"linn";"29";"9999";"51003"
"Tartu";"";"Tartu";"Pepleri";"linn";"27";"27";"51010"
"Tartu";"";"Tartu";"Pepleri";"linn";"32";"32";"51010"
"Tartu";"";"Tartu";"Piima";"linn";"0";"9999";"50115"
"Tartu";"";"Tartu";"Piiri";"linn";"0";"9999";"51007"
"Tartu";"";"Tartu";"Pikk";"linn";"2";"12";"51009"
"Tartu";"";"Tartu";"Pikk";"linn";"16";"16";"51009"
"Tartu";"";"Tartu";"Pikk";"linn";"14";"14";"51013"
"Tartu";"";"Tartu";"Pikk";"linn";"26";"80";"50603"
"Tartu";"";"Tartu";"Pikk";"linn";"33";"9999";"50603"
"Tartu";"";"Tartu";"Pintsli";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Piparmündi";"linn";"0";"9999";"50411"
"Tartu";"";"Tartu";"Pliiatsi";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Ploomi";"linn";"0";"9999";"50110"
"Tartu";"";"Tartu";"Põhja pst";"linn";"0";"9999";"50605"
"Tartu";"";"Tartu";"Põhjatamme pst";"linn";"0";"9999";"51011"
"Tartu";"";"Tartu";"Põik";"linn";"0";"9999";"50603"
"Tartu";"";"Tartu";"Põllu";"linn";"0";"9999";"50303"
"Tartu";"";"Tartu";"Puiestee";"linn";"114";"114";"51013"
"Tartu";"";"Tartu";"Puiestee";"linn";"116";"9999";"50604"
"Tartu";"";"Tartu";"Puiestee";"linn";"1";"47";"50303"
